Time,Power,Current,PF
2025-03-05 10:02:08,180.72731968102897,1.1697991524520386,0.6717144165199974
2025-03-05 10:02:10,180.1772202066125,1.2275998070635814,0.6381389226212593
2025-03-05 10:02:12,180.65537077979468,1.1304046465283295,0.6948468729648923
2025-03-05 10:02:14,180.11126960343665,1.2451829305593347,0.6288975357098068
2025-03-05 10:02:16,179.8639089128584,1.1102066317284438,0.704388690288943
2025-03-05 10:02:18,180.98184711228086,1.1438419493972665,0.6879251076208449
2025-03-05 10:02:20,181.13169543485964,1.2703212967554995,0.6199448223042134
2025-03-05 10:02:22,180.9153587151728,1.2046240752457982,0.6529742616944006
2025-03-05 10:02:24,181.10816630410696,1.1786005369101291,0.6681032167881147
2025-03-05 10:02:26,181.29172068510704,1.2610264453718616,0.6250660923383773
2025-03-05 10:02:28,180.37847898420958,1.2316875174983755,0.6367315129132334
2025-03-05 10:02:30,181.48519314831262,1.1457965137758004,0.688661597133271
2025-03-05 10:02:32,180.80145443220377,1.1728369746042289,0.6702494013759088
2025-03-05 10:02:34,180.11301977487886,1.094702698199191,0.715354120589956
2025-03-05 10:02:36,180.6162168340156,1.1910970997226207,0.6592979694612676
2025-03-05 10:02:38,181.465909176644,1.17851561069918,0.6694711607115792
2025-03-05 10:02:40,180.8242172372047,1.1254272163261076,0.6985722732242882
2025-03-05 10:02:42,181.12628566392314,1.1961333431043342,0.6583760868995798
2025-03-05 10:02:44,180.8192075714212,1.1593901721609638,0.6780896427960089
2025-03-05 10:02:46,181.06212676856921,1.1939251518161382,0.6593601256550503
2025-03-05 10:02:48,180.0695346151255,1.1931674599792805,0.6561618937205665
2025-03-05 10:02:50,180.90155035611005,1.2121928889321343,0.648847627296392
2025-03-05 10:02:52,180.96896053132602,1.1772674992668863,0.6683456122057881
2025-03-05 10:02:54,181.07117247268874,1.2844014865774065,0.6129438306478587
2025-03-05 10:02:56,180.58458852969625,1.2097263526503155,0.6490313972177136
2025-03-05 10:02:58,180.84495095623524,1.2103242009950743,0.6496460988018302
2025-03-05 10:03:00,180.70584543106798,1.1598772784562417,0.6773799292597932
2025-03-05 10:03:02,181.03705347651484,1.1781691881628134,0.6680853919107592
2025-03-05 10:03:04,180.84040338795324,1.186990962205293,0.6623998399828571
2025-03-05 10:03:06,181.2621760706936,1.1577580847068953,0.6807090601299379
2025-03-05 10:03:08,181.0009224940854,1.154061256984258,0.6819053389240624
2025-03-05 10:03:10,181.62980385736657,1.2025015092312834,0.6567100276528373
2025-03-05 10:03:12,180.91447128580313,1.1723295718940696,0.6709586421960841
2025-03-05 10:03:14,180.96425347911742,1.1393921416113755,0.6905446100149442
2025-03-05 10:03:16,181.33819824889886,1.2040375939963068,0.654819212323261
2025-03-05 10:03:18,181.360752365213,1.1774091453287518,0.6697119802508121
2025-03-05 10:03:20,181.38432218542735,1.1471665833399114,0.6874568168353394
2025-03-05 10:03:22,181.36573138312903,1.087740288117799,0.7249401964801732
2025-03-05 10:03:24,180.69296686988076,1.158166588486907,0.6783321181047173
2025-03-05 10:03:26,180.91908094034213,1.1964895475909738,0.6574271386861483
2025-03-05 10:03:28,181.53295607536197,1.1411160451868148,0.6916682360185177
2025-03-05 10:03:30,180.05753505557587,1.1184471066950907,0.6999516055622851
2025-03-05 10:03:32,180.25904796893744,1.1784856932033696,0.6650356433593506
2025-03-05 10:03:34,181.76901036349213,1.1921427558861146,0.6629240006338291
2025-03-05 10:03:36,180.1566057022476,1.1437978496821608,0.6848147076228838
2025-03-05 10:03:38,181.96223756476496,1.2126033226536264,0.6524311360072448
2025-03-05 10:03:40,181.11988949251995,1.2267893729585553,0.6419013709771222
2025-03-05 10:03:42,181.92274382255314,1.1318744549933784,0.6988128832777946
2025-03-05 10:03:44,180.97195941359035,1.1992086591878037,0.6561281893002255
2025-03-05 10:03:46,181.10832836572362,1.1572867692069424,0.680408292555858
2025-03-05 10:03:48,181.18021594825478,1.2262811450052338,0.6423812944925253
2025-03-05 10:03:50,180.66249614782419,1.18005977482113,0.6656350215863042
2025-03-05 10:03:52,181.57318286100517,1.1322667821968497,0.6972284567097331
2025-03-05 10:03:54,181.652347056865,1.2320247814359833,0.6410527005554032
2025-03-05 10:03:56,180.33139374679166,1.177631993418076,0.665784848247733
2025-03-05 10:03:58,180.94346951308447,1.1890196875704828,0.6616465187560454
2025-03-05 10:04:00,181.97988952307813,1.1632039665070304,0.6802047910357799
2025-03-05 10:04:02,181.02183938281826,1.139245067964611,0.6908535289809299
2025-03-05 10:04:04,180.7475601752354,1.1495076798051944,0.6836482879495077
2025-03-05 10:04:06,180.71966289992685,1.2073336138379518,0.6508040990298746
2025-03-05 10:04:08,181.04878902978066,1.1591013477055134,0.6791197762937635
2025-03-05 10:04:10,180.81840416802132,1.194035006670105,0.6584119981842188
2025-03-05 10:04:12,181.60072691894067,1.1919667599510995,0.662408050658082
2025-03-05 10:04:14,180.3331259406206,1.1459446587009028,0.6842015130083946
2025-03-05 10:04:16,181.216475697983,1.204022406410011,0.6543879218786788
2025-03-05 10:04:18,180.74567488883673,1.0805907418468104,0.7272418039073414
2025-03-05 10:04:20,181.87515080819276,1.1548432465809428,0.684734943546806
2025-03-05 10:04:22,181.62193998466765,1.1751890755824976,0.6719434557690934
2025-03-05 10:04:24,181.40323054875682,1.1880434970080598,0.6638727454208038
2025-03-05 10:04:26,181.0498601964176,1.1473277698870064,0.6860927852198154
2025-03-05 10:04:28,181.57790767182055,1.082141261939135,0.729543537020149
2025-03-05 10:04:30,180.95131518679747,1.115348497223494,0.7053802919865337
2025-03-05 10:04:32,181.06266629460518,1.158428486154937,0.6795663204921377
2025-03-05 10:04:34,181.0938275326569,1.143619481360297,0.6884846580234427
2025-03-05 10:04:36,181.83512805437525,1.1634645453211825,0.6795114784195209
2025-03-05 10:04:38,181.12759328129786,1.160449400003688,0.6786261211678639
2025-03-05 10:04:40,180.9410890595985,1.156214283761456,0.6804105417693954
2025-03-05 10:04:42,181.02123539389035,1.0661463247319778,0.7382184145656673
2025-03-05 10:04:44,182.12013419396922,1.1312438793612405,0.6999610648551474
2025-03-05 10:04:46,180.46085315076303,1.1648111792614269,0.6735962179731291
2025-03-05 10:04:48,181.37064063767522,1.1558229575899783,0.6822567397491001
2025-03-05 10:04:50,181.4132745604655,1.1387437297489456,0.6926522158133783
2025-03-05 10:04:52,180.7690730666313,1.1159861790785548,0.7042672268961188
2025-03-05 10:04:54,181.34236934304772,1.14711856776957,0.6873265817963711
2025-03-05 10:04:56,182.11578404247757,1.2266107963996917,0.6455248551786049
2025-03-05 10:04:58,182.1423859291022,1.0870848391686052,0.7284835447514018
2025-03-05 10:05:00,181.43863102991244,1.1217105063983406,0.7032684535571176
2025-03-05 10:05:02,181.45397998697692,1.127219607984531,0.6998905467764819
2025-03-05 10:05:04,181.50204519313692,1.1459479027625197,0.6886345574910654
2025-03-05 10:05:06,182.35825086704727,1.1717546397454661,0.6766450359127564
2025-03-05 10:05:08,181.7960142382945,1.1662420973060927,0.6777473176759479
2025-03-05 10:05:10,181.98291557350353,1.1302032736272305,0.7000776640573176
2025-03-05 10:05:12,181.4487121021498,1.1844798279272934,0.6660370445505095
2025-03-05 10:05:14,181.91721130638356,1.1517787118509106,0.6867155894149382
2025-03-05 10:05:16,181.1883912404476,1.1574074939914787,0.6806380796552045
2025-03-05 10:05:18,181.35194329395787,1.1016772972857887,0.7157147668526265
2025-03-05 10:05:20,181.16567884388274,1.1634451147647815,0.6770210769227979
2025-03-05 10:05:22,181.80578095118457,1.1178662220866733,0.7071149495004379
2025-03-05 10:05:24,181.9083715294751,1.1419023218019144,0.6926213810683792
2025-03-05 10:05:26,180.71889708052242,1.1773369209576234,0.6673827356858942
2025-03-05 10:05:28,181.5229125309682,1.152622910845256,0.6847252879119871
2025-03-05 10:05:30,181.20156130550995,1.0986488045853418,0.7170925521906848
2025-03-05 10:05:32,181.85623166643208,1.147486444821279,0.6890532534683409
2025-03-05 10:05:34,181.57613769794924,1.1298297893035607,0.698743718501692
2025-03-05 10:05:36,181.8297765983606,1.1534783360156866,0.6853741603943548
2025-03-05 10:05:38,179.9866040220835,1.149408450087373,0.6808288665447364
2025-03-05 10:05:40,181.44331918642598,1.0878831676294731,0.7251550717359855
2025-03-05 10:05:42,182.24996472430024,1.19015368560752,0.665788931763664
2025-03-05 10:05:44,181.86301825975772,1.162554753481402,0.6801475566415757
2025-03-05 10:05:46,182.1918050090345,1.1226815431018926,0.7055770066900291
2025-03-05 10:05:48,182.01998396707629,1.1504602454556367,0.6878909877724926
2025-03-05 10:05:50,182.71150027671413,1.1263016122379272,0.7053153601650423
2025-03-05 10:05:52,182.2461298628683,1.1308000043109432,0.7007202640996458
2025-03-05 10:05:54,182.11595627424717,1.0816593905011076,0.732031277584877
2025-03-05 10:05:56,182.50893252095503,1.2143796726011147,0.6534341078169883
2025-03-05 10:05:58,181.49959618167227,1.130792139949568,0.6978547614294023
2025-03-05 10:06:00,182.03022818915838,1.1164594206221656,0.7088800184913397
2025-03-05 10:06:02,182.61984728538795,1.1624557517607566,0.6830361799326687
2025-03-05 10:06:04,182.4062120259743,1.1389690202569092,0.6963055824736709
2025-03-05 10:06:06,182.84605418592625,1.131785075474106,0.7024150269463633
2025-03-05 10:06:08,181.44805303933362,1.0724976887081596,0.7355769497108504
2025-03-05 10:06:10,182.28197749428074,1.1914305423614548,0.6651922279588653
2025-03-05 10:06:12,181.7863434198665,1.1624650247178274,0.6799132785652503
2025-03-05 10:06:14,182.28322644852054,1.0522870194987077,0.7531555103141266
2025-03-05 10:06:16,182.10012439532142,1.1764496826731328,0.672990679452616
2025-03-05 10:06:18,180.80587824022422,1.139135088085819,0.6900959528943138
2025-03-05 10:06:20,181.6302488320744,1.1426803399451642,0.6910915559205245
2025-03-05 10:06:22,181.3589421862392,1.133919104916774,0.695390999693973
2025-03-05 10:06:24,181.8200278059857,1.1754833773622029,0.6725079020683083
2025-03-05 10:06:26,181.2496036540328,1.104651181824688,0.7133851554079077
2025-03-05 10:06:28,181.7401412008587,1.1097210164782412,0.7120479068405103
2025-03-05 10:06:30,182.222228336808,1.0564287417856209,0.7499517257046532
2025-03-05 10:06:32,181.1937813946621,1.1614697164777772,0.6782777358423553
2025-03-05 10:06:34,181.6482430648666,1.0997727074697663,0.7181256313081925
2025-03-05 10:06:36,183.02186258361866,1.1856483360181407,0.671149450010491
2025-03-05 10:06:38,181.4687079821832,1.125658490661384,0.7009180751327654
2025-03-05 10:06:40,182.12156638154403,1.1374536689706927,0.6961451871948405
2025-03-05 10:06:42,182.62402220297025,1.160579820231791,0.6841558624381561
2025-03-05 10:06:44,181.74820051670235,1.1542830371989399,0.6845890843042262
2025-03-05 10:06:46,181.8207997333808,1.1442415331939793,0.6908726814219525
2025-03-05 10:06:48,182.42067994731923,1.1622359938096056,0.6824202617194369
2025-03-05 10:06:50,182.19254038644144,1.1197759254567088,0.7074107077431309
2025-03-05 10:06:52,182.45704466467006,1.1219308746116408,0.7070769835232885
2025-03-05 10:06:54,181.28820971294022,1.1228943332878736,0.7019445945013019
2025-03-05 10:06:56,182.08824493146523,1.0812107470302532,0.7322235962005297
2025-03-05 10:06:58,182.37710274315614,1.1075466148768347,0.715946321643919
2025-03-05 10:07:00,182.5434314737501,1.1340302212099842,0.6998641469336736
2025-03-05 10:07:02,182.0190803817372,1.132718236592394,0.6986621036386933
2025-03-05 10:07:04,182.09337970039212,1.0989950597444056,0.7203948184330992
2025-03-05 10:07:06,181.66094404338546,1.129007760420575,0.6995790632995781
2025-03-05 10:07:08,181.64984388129832,1.1070395654500231,0.7134179794175954
2025-03-05 10:07:10,182.5078955148099,1.055148895495138,0.7520384967303242
2025-03-05 10:07:12,182.28405133058143,1.087575091578105,0.7287215013918942
2025-03-05 10:07:14,182.468947282118,1.152605183157049,0.6883044260478477
2025-03-05 10:07:16,182.2742652707317,1.101619170699972,0.7193927144726119
2025-03-05 10:07:18,183.04402132152123,1.1606203556955599,0.6857053359935142
2025-03-05 10:07:20,181.79359046267777,1.1753941399963024,0.6724611669899998
2025-03-05 10:07:22,181.70331648077843,1.0674416589193456,0.7401007941562244
2025-03-05 10:07:24,182.01776445196987,1.1614554279021512,0.6813706024028787
2025-03-05 10:07:26,183.13137687701132,1.1039928780505541,0.7212214802799439
2025-03-05 10:07:28,182.65030206103742,1.100993566191773,0.7212864565941922
2025-03-05 10:07:30,182.02420923579206,1.0770631778734017,0.7347847569495423
2025-03-05 10:07:32,182.05708562882864,1.1239090830072336,0.7042852114820074
2025-03-05 10:07:34,182.70894001620985,1.0631426001071733,0.7472061562038536
2025-03-05 10:07:36,182.06580425498987,1.1397257503889722,0.6945446770965787
2025-03-05 10:07:38,182.0320022552677,1.1186626308112095,0.7074907718088859
2025-03-05 10:07:40,182.17394210427756,1.1842810467309441,0.668811360302579
2025-03-05 10:07:42,182.10141847277694,1.1057241154091804,0.71604235330866
2025-03-05 10:07:44,182.4578983640825,1.0730865782689478,0.7392648704621072
2025-03-05 10:07:46,182.5931161709162,1.1711114238558766,0.6778886258087529
2025-03-05 10:07:48,182.00269866870386,1.1249733461625322,0.703408737520392
2025-03-05 10:07:50,181.56754666342695,1.1512102747104527,0.6857340776657815
2025-03-05 10:07:52,182.31585088766107,1.137698906777188,0.6967376059106029
2025-03-05 10:07:54,182.2706724162291,1.1663242553653883,0.6794690076732712
2025-03-05 10:07:56,181.2401341985544,1.0876019261148495,0.7245303309519548
2025-03-05 10:07:58,182.76326555839282,1.0863365213327834,0.7314702931622433
2025-03-05 10:08:00,183.1872821077297,1.1121447693093882,0.7161535673464839
2025-03-05 10:08:02,182.73461289247297,1.1029180048928247,0.7203602746525117
2025-03-05 10:08:04,182.23143454235586,1.1258680076547767,0.7037331015535079
2025-03-05 10:08:06,181.99539645413668,1.148087427025094,0.6892195783901697
2025-03-05 10:08:08,182.42182997921535,1.1360805626142658,0.6981356932899789
2025-03-05 10:08:10,182.8861825327844,1.0915496305551922,0.7284664783913611
2025-03-05 10:08:12,182.15461932275375,1.1340757575997047,0.6983454151487538
2025-03-05 10:08:14,182.74753282799261,1.1208669126539528,0.7088749623942141
2025-03-05 10:08:16,183.0264192164325,1.0635176019958517,0.748240591954537
2025-03-05 10:08:18,183.8005711870676,1.1461858091302748,0.6972106196385587
2025-03-05 10:08:20,181.86632305328231,1.1281943531097027,0.7008749348287469
2025-03-05 10:08:22,182.48110837085935,1.1317801737931414,0.701016099877867
2025-03-05 10:08:24,182.9463322277949,1.083027155027639,0.7344403435135679
2025-03-05 10:08:26,182.78646649364023,1.1003555131656233,0.7222427277864994
2025-03-05 10:08:28,182.28905227572432,1.171897119292607,0.6763060372820008
2025-03-05 10:08:30,183.02442445398285,1.1249400523055033,0.7073784647994055
2025-03-05 10:08:32,182.36858646744912,1.1052972695438215,0.7173698149202975
2025-03-05 10:08:34,183.61263706165698,1.1263616557088345,0.7087562056692717
2025-03-05 10:08:36,182.6941126392748,1.0996852376173822,0.7223178066729526
2025-03-05 10:08:38,182.77314272693087,1.1429218604814957,0.6952932351896717
2025-03-05 10:08:40,181.60497708200907,1.0931450225122403,0.7223075078032101
2025-03-05 10:08:42,182.14755172521896,1.137115714509963,0.6964514402190426
2025-03-05 10:08:44,183.73789202517025,1.1331654082197828,0.7049812801508437
2025-03-05 10:08:46,182.0119056452852,1.1132224484190771,0.7108697031981973
2025-03-05 10:08:48,182.99203028725603,1.1120824489454813,0.7154303385891077
2025-03-05 10:08:50,182.34426658519374,1.1171230155656808,0.7096811613576923
2025-03-05 10:08:52,182.51392495553776,1.1498415199575587,0.6901288485249706
2025-03-05 10:08:54,182.5497872849037,1.0548099505648143,0.7524528251754472
2025-03-05 10:08:56,182.10454588699463,1.0981823264614565,0.720972170178733
2025-03-05 10:08:58,183.17177713333638,1.1102815731258395,0.7172946487550523
2025-03-05 10:09:00,182.24301711508983,1.1335250062207012,0.6990237882977731
2025-03-05 10:09:02,183.08599257018855,1.1109670277059487,0.7165163634934504
2025-03-05 10:09:04,182.6389223288718,1.125807846235259,0.7053444099279764
2025-03-05 10:09:06,182.90501689649153,1.1058089564204383,0.7191470093279225
2025-03-05 10:09:08,182.71011811963103,1.1122698804901512,0.714207794210313
2025-03-05 10:09:10,182.96390003645433,1.0973527026886754,0.7249220925967752
2025-03-05 10:09:12,181.9958715750971,1.1166816563446127,0.7086051728859079
2025-03-05 10:09:14,183.00715058585357,1.0904339900165037,0.7296941132628413
2025-03-05 10:09:16,182.92847524441328,1.1156815827660316,0.7128747207092963
2025-03-05 10:09:18,182.10627593714284,1.1340310111727432,0.6981876238985895
2025-03-05 10:09:20,183.2644387615407,1.1149929958598568,0.7146250340742253
2025-03-05 10:09:22,182.76553039424357,1.103901734996485,0.7198401050135748
2025-03-05 10:09:24,182.8906949584226,1.155725399240039,0.688032758581507
2025-03-05 10:09:26,182.82651215302508,1.0999029402659177,0.7226982034742245
2025-03-05 10:09:28,182.88661103679226,1.1200977924914897,0.7099015673016581
2025-03-05 10:09:30,182.19087907103705,1.1171802941904383,0.7090478241961955
2025-03-05 10:09:32,183.26890504324714,1.0980921293071824,0.7256415969193085
2025-03-05 10:09:34,182.35849246663366,1.133361551372177,0.6995675914403162
2025-03-05 10:09:36,182.92318775975696,1.1703128208461637,0.6795774544075177
2025-03-05 10:09:38,183.44503297111098,1.0766921722528289,0.7407754234950509
2025-03-05 10:09:40,182.85562514766733,1.0781652879943449,0.7373864341734782
2025-03-05 10:09:42,182.65623594238394,1.1286242160793039,0.7036509905257784
2025-03-05 10:09:44,183.38572541050445,1.0974521522437886,0.7265275659490599
2025-03-05 10:09:46,182.22376654482522,1.1696034843366454,0.6773896080656905
2025-03-05 10:09:48,183.1901045858794,1.1194265308790736,0.7115060199308603
2025-03-05 10:09:50,183.53433233995472,1.0985679540116204,0.7263777858127494
2025-03-05 10:09:52,182.564687252462,1.0631069701121416,0.7466412431757299
2025-03-05 10:09:54,182.90206282090884,1.050667469751698,0.7568773022722804
2025-03-05 10:09:56,183.06873462626126,1.0800001087312394,0.7369916110927481
2025-03-05 10:09:58,182.79666744700032,1.1187551411582988,0.7104039928808049
2025-03-05 10:10:00,183.1794285118396,1.0796707991903598,0.7376621637584385
2025-03-05 10:10:02,182.878280494092,1.1075075735144952,0.7179390711945849
2025-03-05 10:10:04,183.03971148510587,1.1182151282743085,0.7116920639162695
2025-03-05 10:10:06,181.9444659855464,1.1187752821373989,0.7070793466924132
2025-03-05 10:10:08,182.38776388883298,1.120266632801719,0.7078585173909125
2025-03-05 10:10:10,182.71393218560962,1.1272852014469674,0.7047093315758132
2025-03-05 10:10:12,182.49419630044602,1.1034855441528761,0.7190425208536481
2025-03-05 10:10:14,183.2232568061915,1.1060229914760475,0.7202588570206457
2025-03-05 10:10:16,183.45158043347442,1.0798256266009898,0.7386521929589215
2025-03-05 10:10:18,183.1593510493713,1.0984093910818502,0.7249983576507338
2025-03-05 10:10:20,183.6892011280922,1.1209799059097894,0.712455857902946
2025-03-05 10:10:22,183.24749736213255,1.089549376086471,0.7312456570461519
2025-03-05 10:10:24,182.83485655738062,1.1132752749866632,0.7140499540463217
2025-03-05 10:10:26,183.799474915581,1.1339260339872121,0.7047445140640329
2025-03-05 10:10:28,183.30683208318013,1.0919082376159703,0.7299022014786863
2025-03-05 10:10:30,183.44521452642607,1.0924325695950257,0.7301026273328738
2025-03-05 10:10:32,182.86591921131205,1.203941713703909,0.6603884597670493
2025-03-05 10:10:34,183.61186112792836,1.13823580171295,0.7013594533621693
2025-03-05 10:10:36,183.36566843418214,1.1334484876886601,0.7033773879712004
2025-03-05 10:10:38,183.84551071138344,1.1179217793008944,0.7150127336643061
2025-03-05 10:10:40,182.85785583591255,1.076526254494096,0.738518129482996
2025-03-05 10:10:42,183.04769850222615,1.0732812559132665,0.7415200389651132
2025-03-05 10:10:44,182.8044461344042,1.0589491415789465,0.750557235005367
2025-03-05 10:10:46,182.41558803107137,1.0778388466548685,0.7358347259151681
2025-03-05 10:10:48,183.6517653461729,1.09024093375667,0.7323940163724596
2025-03-05 10:10:50,183.3317821884491,1.073929544264017,0.7422225316591259
2025-03-05 10:10:52,182.9692332952545,1.0711015652990221,0.7427105247572432
2025-03-05 10:10:54,183.77934496441594,1.081916107014997,0.7385421338116684
2025-03-05 10:10:56,183.70842685966443,1.094181208021503,0.7299817295696933
2025-03-05 10:10:58,183.8175971825768,1.0619700455859318,0.7525701384836315
2025-03-05 10:11:00,184.71489246843103,1.066536559044308,0.7530058124245218
2025-03-05 10:11:02,183.36717168540497,1.10674938472843,0.7203514937944736
2025-03-05 10:11:04,182.8852845051094,1.1276156460566178,0.7051635135362916
2025-03-05 10:11:06,182.3917332004062,1.0959043165208682,0.7236101945208824
2025-03-05 10:11:08,183.63497235426374,1.0601420554584609,0.7531188100392189
2025-03-05 10:11:10,182.59947991951574,1.1279681179478853,0.7038415090163432
2025-03-05 10:11:12,183.66074461195083,1.096853670289177,0.7280141355256388
2025-03-05 10:11:14,182.4438366473942,1.1073769303519116,0.7163180400804396
2025-03-05 10:11:16,183.6170569664087,1.1054387057571595,0.7221884181646433
2025-03-05 10:11:18,183.58723478592094,1.060062928929848,0.7529792306200549
2025-03-05 10:11:20,183.04627958488746,1.046361161654897,0.7605914847229328
2025-03-05 10:11:22,183.21000040916567,1.0720979737315384,0.7429966651254503
2025-03-05 10:11:24,182.7324721566053,1.0500357039709394,0.7566304711087547
2025-03-05 10:11:26,184.00539123735967,1.1185044249427571,0.7152617569692467
2025-03-05 10:11:28,182.25899794591476,1.0996613149052712,0.7206131698104394
2025-03-05 10:11:30,183.15751430435503,1.084993436817464,0.7339556090315414
2025-03-05 10:11:32,183.38336593945743,1.064947011982989,0.7486935719560508
2025-03-05 10:11:34,184.28311668104624,1.0879157103092674,0.7364825551271205
2025-03-05 10:11:36,182.96525721716637,1.1308497522396999,0.7034542977614661
2025-03-05 10:11:38,183.22199116206934,1.0454083186693492,0.7620155097795078
2025-03-05 10:11:40,183.75636024374833,1.1055182892262974,0.7226842870877261
2025-03-05 10:11:42,183.14227044010843,1.1385128927625776,0.6993954535831522
2025-03-05 10:11:44,182.85126492197153,1.1044041512579563,0.7198501551766224
2025-03-05 10:11:46,182.65531969692825,1.0283395700034315,0.7722678257893334
2025-03-05 10:11:48,183.4710322171889,1.0495806538634618,0.7600179530162203
2025-03-05 10:11:50,183.1225175038339,1.1419847599643036,0.6971939439342506
2025-03-05 10:11:52,183.49884554072227,1.0595092389895926,0.7530100146452754
2025-03-05 10:11:54,183.55108260528647,1.1009944160752831,0.7248430814800858
2025-03-05 10:11:56,183.58831748796302,1.0904238326506748,0.7320181860793336
2025-03-05 10:11:58,183.27333574778226,1.1210449033165382,0.7108016707005652
2025-03-05 10:12:00,184.14731175198318,1.0456594341507848,0.7656799716328433
